('Total Revenue', '254,190,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         398126 function calls (394604 primitive calls) in 1.344 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:371(__init__)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1813(_shadowed_dict)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:98(closegroup)
       32    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2121(_signature_is_builtin)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:1240(dataclass)
      102    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:1142(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:749(Popen)
        1    0.000    0.000    0.010    0.010 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/to_thread.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.12/importlib/resources/readers.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:265(getwhile)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1841(__init__)
        3    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       42    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_async/connection_pool.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/importlib/resources/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_exceptions.py:1(<module>)
       76    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
       28    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:423(_is_dunder)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:2149(getLogger)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:885(__init__)
        1    0.000    0.000    0.036    0.036 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_api.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method '_set_alpn_protocols' of '_ssl._SSLContext' objects}
        1    0.000    0.000    1.134    1.134 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:879(send)
       38    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:675(_hash_fn)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/socket.py:946(getaddrinfo)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:967(_get_mixins_)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_decoders.py:260(flush)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:882(_hash_add)
       98    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/idna.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/builder/__init__.py:61(lookup)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:238(_response_closed)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:467(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/sniffio/_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/socket.py:516(family)
        8    0.000    0.000    0.001    0.000 /usr/lib/python3.12/inspect.py:3308(signature)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:516(__init__)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:407(_generate_overlap_table)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3045(<genexpr>)
       11    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:699(get_param)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_state.py:250(__init__)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/utils.py:393(decode_params)
        8    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:1458(repl)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1497(__init__)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2461(_descriptor_get)
        7    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:195(raw)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:357(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/pathlib.py:407(_load_parts)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:313(header_store_parse)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:274(update)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1533(__getitem_inner__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_urlparse.py:200(__str__)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:31(_combine_flags)
       25    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1557(<genexpr>)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/request.py:397(add_header)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3066(replace)
        1    0.000    0.000    0.002    0.002 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/certifi/core.py:21(where)
        4    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:341(_close_connections)
        1    0.000    0.000    0.929    0.929 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:964(_send_handling_redirects)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_testing.py:1(<module>)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1439(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:818(dispatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_adapters.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/_legacy.py:15(deprecated)
       36    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:172(__setitem__)
        1    0.000    0.000    0.009    0.009 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_fileio.py:35(AsyncFile)
        1    0.000    0.000    0.019    0.019 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_config.py:23(create_ssl_context)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:85(_parse_content_type_charset)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_abnf.py:1(<module>)
        1    0.000    0.000    0.135    0.135 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:372(feed)
        1    0.000    0.000    0.135    0.135 /usr/lib/python3.12/html/parser.py:104(feed)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/_policybase.py:209(header_max_count)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_synchronization.py:247(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:304(checkgroupname)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:732(_compose_mro)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:441(_encode_hostname)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2761(_make_nmtuple)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/zipfile/__init__.py:1266(ZipFile)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/__init__.py:219(finditer)
       51    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/element.py:1624(__eq__)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_synchronization.py:240(__init__)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_typedattr.py:1(<module>)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1519(__getitem__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/anyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/subprocess.py:695(_use_posix_spawn)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.12/ssl.py:430(__new__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/base.py:1(<module>)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:349(__set_name__)
        2    0.000    0.000    0.007    0.004 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/element.py:1987(find)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:441(_prepare)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_receivebuffer.py:47(ReceiveBuffer)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:167(__eq__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_writers.py:88(send_data)
        4    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/element.py:2422(__init__)
       48    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        8    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_trace.py:55(__exit__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/mock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:298(__init__)
        7    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:961(close)
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.12/signal.py:16(<lambda>)
        4    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:432(__init__)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2112(runtime_checkable)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/typing_extensions.py:2793(__call__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_state.py:249(ConnectionState)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_writers.py:94(send_eom)
        1    0.000    0.000    0.001    0.001 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/sniffio/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/importlib/resources/readers.py:17(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/from_thread.py:145(BlockingPortal)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1776(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_headers.py:121(raw_items)
